,fitz_type_Accuracy,fitz_type_loss,loss,male_Accuracy,male_loss,val_fitz_type_Accuracy,val_fitz_type_loss,val_loss,val_male_Accuracy,val_male_loss
114,0.8125120401382446,0.2343793511390686,0.2650671899318695,0.9864298701286316,0.030618058517575264,0.8662731647491455,0.17640691995620728,0.20286421477794647,0.9889135360717773,0.024536367505788803
115,0.8144130706787109,0.23243790864944458,0.2628549337387085,0.9866330027580261,0.030362658202648163,0.867411732673645,0.17540666460990906,0.20155325531959534,0.9890933036804199,0.024227259680628777
116,0.8146960735321045,0.23264047503471375,0.2628779411315918,0.9867228865623474,0.030221110209822655,0.8679810762405396,0.17455852031707764,0.20063753426074982,0.9890334010124207,0.02420051023364067
117,0.8163773417472839,0.23139989376068115,0.2618273198604584,0.9866629242897034,0.030482927337288857,0.8685203790664673,0.1736432909965515,0.19974491000175476,0.9891532063484192,0.02421877533197403
118,0.8163407444953918,0.23061765730381012,0.26109421253204346,0.9865763783454895,0.030479656532406807,0.868460476398468,0.1730852872133255,0.19912831485271454,0.9892431497573853,0.024168236181139946
119,0.8169599771499634,0.22997507452964783,0.26019608974456787,0.9867794513702393,0.03022642806172371,0.8703481554985046,0.17181620001792908,0.1978546530008316,0.9890633225440979,0.024178393185138702
120,0.8191739320755005,0.2279290109872818,0.2582222521305084,0.9868127703666687,0.03026748262345791,0.8707976341247559,0.17132747173309326,0.19726313650608063,0.9890334010124207,0.024076584726572037
121,0.8189042806625366,0.22763453423976898,0.25721654295921326,0.9870258569717407,0.02948770672082901,0.8713070154190063,0.17070402204990387,0.19648157060146332,0.9891232848167419,0.02394735999405384
122,0.8196433782577515,0.22689685225486755,0.256591796875,0.98690265417099,0.02982703410089016,0.8713968992233276,0.17032213509082794,0.19616913795471191,0.9892431497573853,0.023974871262907982
123,0.8204990029335022,0.22580711543560028,0.2562325894832611,0.986476480960846,0.03037450462579727,0.8729550242424011,0.16895726323127747,0.19461624324321747,0.9895727038383484,0.023852381855249405
124,0.8203025460243225,0.22583365440368652,0.2554301917552948,0.9867761135101318,0.02998785302042961,0.8735542893409729,0.1682213842868805,0.19382110238075256,0.9894828200340271,0.023777959868311882
125,0.821421205997467,0.22455869615077972,0.2543729841709137,0.9869892001152039,0.029766162857413292,0.8737639784812927,0.16785414516925812,0.19345901906490326,0.9893330335617065,0.023799952119588852
126,0.8222335577011108,0.22345764935016632,0.2531035542488098,0.986842691898346,0.029795018956065178,0.8750224709510803,0.16694296896457672,0.19248639047145844,0.9894528388977051,0.02368863858282566
127,0.823245644569397,0.22272834181785583,0.2524542212486267,0.9867960810661316,0.029950516298413277,0.8749924898147583,0.1662202775478363,0.191581591963768,0.9895427823066711,0.02354278974235058
