,Accuracy,loss,val_Accuracy,val_loss
68,0.7762962579727173,0.2769302427768707,0.8355007171630859,0.21632874011993408
69,0.7784103155136108,0.2759406566619873,0.8370887637138367,0.2149111032485962
70,0.7793358564376831,0.2741594612598419,0.8376580476760864,0.21403202414512634
71,0.7807441353797913,0.2723633646965027,0.8391262888908386,0.21249116957187653
72,0.7831079363822937,0.27106329798698425,0.8404746055603027,0.21126312017440796
73,0.7840101718902588,0.26920345425605774,0.8418229818344116,0.20983576774597168
74,0.7848724722862244,0.26829442381858826,0.842572033405304,0.2083575427532196
75,0.7869799137115479,0.26622217893600464,0.8437706232070923,0.20718462765216827
76,0.787053108215332,0.26534491777420044,0.8452088236808777,0.20589478313922882
77,0.7884947061538696,0.26380300521850586,0.8460777997970581,0.20456303656101227
78,0.7884114980697632,0.2634555697441101,0.8476958274841309,0.203285813331604
79,0.7913012504577637,0.2604096829891205,0.8492538928985596,0.20203851163387299
80,0.7907053232192993,0.26012638211250305,0.8497333526611328,0.2010287642478943
81,0.7923400402069092,0.25858113169670105,0.8509318828582764,0.1997341513633728
82,0.7933887243270874,0.2570444643497467,0.8516809344291687,0.19866997003555298
83,0.7949967980384827,0.25558772683143616,0.8522202968597412,0.19781985878944397
84,0.7969643473625183,0.25391092896461487,0.8539282083511353,0.19653533399105072
85,0.7972074151039124,0.25345873832702637,0.8543776869773865,0.19550134241580963
86,0.7991084456443787,0.2516356110572815,0.8548271059989929,0.1943141371011734
87,0.7999640703201294,0.25086283683776855,0.8557859659194946,0.19335852563381195
88,0.799967348575592,0.2501141428947449,0.8571642637252808,0.19198696315288544
89,0.801455557346344,0.24837355315685272,0.8580931425094604,0.19092519581317902
90,0.8022679090499878,0.2473801225423813,0.8585126399993896,0.1899973601102829
91,0.8032900094985962,0.2464292049407959,0.8594714403152466,0.18884116411209106
92,0.8032433986663818,0.2454184591770172,0.8601905703544617,0.18786093592643738
93,0.8052242994308472,0.24455802142620087,0.8610295653343201,0.18660929799079895
94,0.8065460324287415,0.2429375946521759,0.8621082305908203,0.1860332489013672
95,0.8074182868003845,0.241409569978714,0.8631569743156433,0.18472115695476532
96,0.8076879382133484,0.24074265360832214,0.8645352721214294,0.18363110721111298
97,0.8086234927177429,0.24012748897075653,0.8643555045127869,0.18282067775726318
98,0.8099185824394226,0.2385386973619461,0.8658836483955383,0.181606724858284
99,0.8107375502586365,0.23742614686489105,0.8665727972984314,0.1808585822582245
100,0.8132777810096741,0.23493699729442596,0.866752564907074,0.17990048229694366
101,0.8131246566772461,0.23524098098278046,0.8679510951042175,0.17894229292869568
102,0.8142399787902832,0.23370914161205292,0.8683705925941467,0.17772476375102997
103,0.8143065571784973,0.23355592787265778,0.8686103224754333,0.17722178995609283
104,0.814809262752533,0.23233990371227264,0.8698987364768982,0.17631669342517853
105,0.8156182765960693,0.23191246390342712,0.8706477880477905,0.17533065378665924
106,0.8167968392372131,0.23100699484348297,0.8716665506362915,0.17412981390953064
107,0.8176524639129639,0.22896535694599152,0.8721160292625427,0.17349156737327576
108,0.818584680557251,0.22848930954933167,0.8726254105567932,0.17274317145347595
109,0.8206055164337158,0.22741083800792694,0.8735542893409729,0.17153999209403992
110,0.8212647438049316,0.22569601237773895,0.8743333220481873,0.17077673971652985
111,0.8209983706474304,0.22550040483474731,0.8744232058525085,0.17017218470573425
112,0.8212347626686096,0.2257639616727829,0.8747228384017944,0.16910427808761597
113,0.8233455419540405,0.2234804481267929,0.8757416009902954,0.16834695637226105
114,0.8230592012405396,0.22335104644298553,0.8761610984802246,0.16765987873077393
115,0.8248070478439331,0.22177976369857788,0.8768202662467957,0.1669139415025711
