,Accuracy,loss,val_Accuracy,val_loss
33,0.9919804930686951,0.023923255503177643,0.9899517297744751,0.04282413423061371
34,0.9917770028114319,0.023082420229911804,0.9897934794425964,0.04321698099374771
35,0.9920482635498047,0.023570893332362175,0.9895561337471008,0.04243883863091469
36,0.9924806356430054,0.022845767438411713,0.98951655626297,0.04441480711102486
37,0.9920482635498047,0.023097887635231018,0.9893187880516052,0.04417264834046364
38,0.9921160936355591,0.02256760559976101,0.9896748065948486,0.04418155923485756
39,0.9924551844596863,0.021963872015476227,0.9891605377197266,0.04611044004559517
40,0.9924382567405701,0.022055529057979584,0.989437460899353,0.04635266214609146
41,0.9928197264671326,0.020700551569461823,0.989437460899353,0.04376764968037605
42,0.9924382567405701,0.02112550102174282,0.9896352291107178,0.048376694321632385
43,0.9928451776504517,0.020603356882929802,0.9894770383834839,0.04535943269729614
44,0.9926332235336304,0.02073497138917446,0.98951655626297,0.04813060164451599
45,0.993023157119751,0.020210713148117065,0.9892792105674744,0.04838540777564049
46,0.9928536415100098,0.020315248519182205,0.9893187880516052,0.04975372180342674
47,0.9933368563652039,0.018635684624314308,0.9897934794425964,0.046907421201467514
48,0.9934724569320679,0.01874695159494877,0.9896352291107178,0.047242678701877594
49,0.993370771408081,0.019007563591003418,0.9895561337471008,0.04650365188717842
50,0.9934639930725098,0.01858949288725853,0.9892792105674744,0.05136460065841675
51,0.9934639930725098,0.018116790801286697,0.9899517297744751,0.04858903959393501
52,0.9935063719749451,0.018126582726836205,0.98951655626297,0.047865644097328186
53,0.9933876991271973,0.018312782049179077,0.9897934794425964,0.04897639900445938
54,0.9938624501228333,0.018167942762374878,0.9899517297744751,0.0485365204513073
55,0.9937861561775208,0.01722962222993374,0.9897143840789795,0.04994771629571915
56,0.993981122970581,0.01726454868912697,0.989991307258606,0.05186977982521057
57,0.9938963651657104,0.01718619465827942,0.9895561337471008,0.051757894456386566
58,0.9940828680992126,0.016984527930617332,0.9897934794425964,0.05107821524143219
59,0.9938539266586304,0.01750568114221096,0.9903077483177185,0.048887938261032104
60,0.9943202137947083,0.016186276450753212,0.9898330569267273,0.05309799313545227
61,0.9941591620445251,0.016372809186577797,0.9903473258018494,0.05308610945940018
62,0.994413435459137,0.016243845224380493,0.9899517297744751,0.05173502862453461
63,0.993820071220398,0.016740158200263977,0.9898330569267273,0.05330623313784599
64,0.9944049715995789,0.015681402757763863,0.9897539615631104,0.05486813187599182
65,0.9941591620445251,0.016390202566981316,0.9897143840789795,0.04945868253707886
66,0.994566023349762,0.01588711328804493,0.9897539615631104,0.05161409452557564
67,0.9948034286499023,0.014866682700812817,0.9897934794425964,0.055172309279441833
68,0.9945321083068848,0.015035190619528294,0.9896748065948486,0.05343613773584366
69,0.9948458075523376,0.014830846339464188,0.9894770383834839,0.0537877194583416
70,0.9943202137947083,0.015336887910962105,0.989437460899353,0.052210379391908646
71,0.9945236444473267,0.014615933410823345,0.98951655626297,0.05476388335227966
72,0.994583010673523,0.014960450120270252,0.9897539615631104,0.05573471263051033
73,0.9948627352714539,0.014310884289443493,0.9898330569267273,0.05605074390769005
74,0.9949729442596436,0.014008407481014729,0.9895957112312317,0.05574791133403778
75,0.9950238466262817,0.01398175023496151,0.9895957112312317,0.059083905071020126
76,0.9949983954429626,0.01384295616298914,0.9895957112312317,0.05855560302734375
77,0.9948542714118958,0.013672114349901676,0.9894770383834839,0.0564081147313118
78,0.9951001405715942,0.014237072318792343,0.9895957112312317,0.056202054023742676
79,0.9953798651695251,0.013020331040024757,0.9893583059310913,0.06041380763053894
80,0.9951509833335876,0.01292557641863823,0.9894770383834839,0.05657701939344406
